2024-08-28T07:56:04.122Z,0,false
2024-08-28T07:56:29.170Z,0,false
2024-08-28T07:58:58.549Z,0,false
2024-08-28T07:58:58.667Z,0,false
2024-08-28T07:59:00.004Z,0,false
2024-08-28T08:08:04.725Z,0,false
2024-08-28T08:08:10.527Z,0,false
2024-08-28T08:08:12.829Z,0,false
2024-08-28T08:08:24.476Z,0,false
2024-08-28T08:08:25.304Z,0,false
2024-08-28T08:08:39.614Z,0,false
2024-08-28T08:08:41.304Z,0,false
2024-08-28T08:09:49.379Z,0,true
2024-08-28T08:09:53.752Z,0,true
2024-08-28T08:10:15.353Z,0,true
2024-08-28T08:10:20.632Z,0,true
2024-08-28T08:10:21.827Z,0,true
2024-08-28T08:10:34.841Z,0,true
2024-08-28T08:10:36.672Z,0,true
2024-08-28T08:10:38.595Z,0,true
2024-08-28T08:11:11.072Z,0,false
2024-08-28T08:11:47.171Z,0,false
2024-08-28T08:12:11.283Z,0,false
2024-08-28T08:12:12.246Z,0,false
2024-08-28T08:12:14.459Z,0,false
2024-08-28T08:12:40.542Z,0,false
2024-08-28T08:12:41.976Z,0,true
2024-08-28T08:12:41.981Z,0,true
2024-08-28T08:12:42.064Z,0,true
2024-08-28T08:13:00.086Z,0,true
2024-08-28T08:13:48.252Z,0,true
2024-08-28T08:14:18.812Z,0,false
2024-08-28T08:14:34.671Z,0,false
2024-08-28T08:14:36.031Z,0,false
2024-08-28T08:15:29.043Z,0,false
2024-08-28T08:15:43.744Z,0,false
2024-08-28T08:15:44.943Z,0,false
2024-08-28T08:17:25.858Z,0,false
2024-08-28T08:17:30.223Z,0,false
2024-08-28T08:17:51.891Z,0,false
2024-08-28T08:17:53.010Z,0,false
2024-08-28T08:18:08.600Z,0,false
2024-08-28T08:18:09.570Z,0,false
2024-08-28T08:18:12.069Z,0,false
2024-08-28T08:18:16.108Z,0,false
2024-08-28T08:18:17.891Z,0,false
2024-08-28T08:18:55.128Z,0,false
2024-08-28T08:18:56.419Z,0,false
2024-08-28T08:18:59.077Z,0,false
2024-08-28T08:21:08.908Z,0,false
2024-08-28T08:21:12.301Z,0,false
2024-08-28T08:21:19.586Z,0,false
2024-08-28T08:21:29.170Z,0,false
2024-08-28T08:22:03.387Z,0,false
2024-08-28T08:22:04.668Z,0,false
2024-08-28T08:22:06.646Z,0,false
2024-08-28T08:22:06.811Z,0,false
2024-08-28T08:22:06.988Z,0,false
2024-08-28T08:22:07.140Z,0,false
2024-08-28T08:22:07.303Z,0,false
2024-08-28T08:22:07.573Z,0,false
2024-08-28T08:22:29.870Z,0,false
2024-08-28T08:23:07.954Z,0,false
2024-08-28T08:23:33.692Z,0,true
2024-08-28T08:23:41.252Z,0,true
2024-08-28T08:23:58.376Z,0,true
2024-08-28T08:24:00.192Z,0,true
2024-08-28T08:24:23.261Z,0,true
2024-08-28T08:24:40.000Z,0,true
2024-08-28T08:25:05.387Z,0,true
2024-08-28T08:27:17.843Z,0,true
2024-08-28T08:27:44.476Z,0,true
2024-08-28T08:30:53.453Z,0,false
2024-08-28T08:30:53.458Z,0,false
2024-08-28T08:31:03.224Z,0,false
2024-08-28T08:31:05.832Z,0,false
2024-08-28T08:31:08.256Z,0,false
2024-08-28T08:54:11.357Z,0,false
2024-08-28T08:54:42.594Z,0,true
2024-08-28T08:54:49.510Z,0,true
2024-08-28T08:54:52.792Z,0,true
2024-08-28T08:54:52.930Z,0,true
2024-08-28T08:54:53.269Z,0,true
2024-08-28T08:55:16.315Z,0,true
2024-08-28T08:58:49.959Z,0,true
2024-08-28T09:00:01.529Z,0,true
2024-08-28T09:00:01.535Z,0,true
2024-08-28T09:00:16.176Z,0,true
2024-08-28T09:00:23.834Z,0,true
2024-08-28T09:00:39.256Z,0,true
2024-08-28T09:00:47.542Z,0,true
2024-08-28T09:00:53.292Z,0,true
2024-08-28T09:01:26.969Z,0,true
2024-08-28T09:22:57.224Z,0,true
2024-08-28T09:22:57.553Z,0,true
2024-08-28T09:25:14.952Z,0,true
2024-08-28T09:25:49.191Z,0,true
